sequence,target_id,offset,char,depth,role,paired_target,paired_offset
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,202,»,1,QUOTED_FORMULA_OR_TITLE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,190
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,16,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,70
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,70,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,16
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,87,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,109
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,109,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,87
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,125,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,139
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,139,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,125
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,159,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,171
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,171,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P055,159
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P056,56,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P057,94
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P057,94,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P056,56
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,37,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,49
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,49,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,37
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,69,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,125
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,125,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,69
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,145,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,186
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,186,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,145
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,206,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,297
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,297,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,206
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,317,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,454
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,454,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,317
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P059,191,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P059,417
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P059,417,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P059,191
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P061,25,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P061,41
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P061,41,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P061,25
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P061,97,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P061,111
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P061,111,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P061,97
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P066,156,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P066,170
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P066,170,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P066,156
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P067,42,«,1,QUOTED_FORMULA_OR_TITLE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P067,56
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P067,56,»,1,QUOTED_FORMULA_OR_TITLE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P067,42
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P067,79,«,1,QUOTED_FORMULA_OR_TITLE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P067,127
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P067,127,»,1,QUOTED_FORMULA_OR_TITLE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P067,79
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P073,54,«,1,QUOTED_FORMULA_OR_TITLE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P073,66
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P073,66,»,1,QUOTED_FORMULA_OR_TITLE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P073,54
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P006,136,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P006,144
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P006,144,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P006,136
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P011,105,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P011,176
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P011,176,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P011,105
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P012,15,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P019,88
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P019,88,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P012,15
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P022,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P035,104
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P035,104,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P022,12
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P037,155,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P037,222
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P037,222,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P037,155
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P037,241,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P041,277
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P041,277,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P037,241
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P044,44,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P045,112
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P045,112,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P044,44
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P045,142,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P045,204
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P045,204,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P045,142
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P046,35,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P047,283
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P047,283,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P046,35
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P048,227,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P049,240
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P049,240,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P048,227
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P050,134,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P050,142
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P050,142,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P050,134
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P052,31,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P060,185
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P060,185,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P052,31
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P061,166,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P061,172
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P061,172,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P061,166
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P062,15,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P062,158
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P062,158,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P062,15
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P069,39,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,273
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,273,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P069,39
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,288,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,454
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,454,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,288
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P073,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P075,65
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P075,65,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P073,12
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P080,15,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P081,112
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P081,112,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P080,15
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P082,180,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P086,150
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P086,150,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P082,180
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P087,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P094,47
PASSION24.TEXT.RELATED_HOUR_18:body,PASSION24.TEXT.RELATED_HOUR_18.BODY.P094,47,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_18.BODY.P087,12
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P008,93,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P017,175
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P017,175,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P008,93
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P019,49,«,1,NON_DIVINE_DIRECT_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_19.BODY.P019,191
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P019,191,»,1,NON_DIVINE_DIRECT_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_19.BODY.P019,49
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P020,32,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P033,103
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P033,103,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P020,32
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P035,15,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_19.BODY.P038,72
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P038,72,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_19.BODY.P035,15
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P040,15,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P056,50
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P056,50,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P040,15
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P058,381,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P060,201
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P060,201,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P058,381
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P065,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P067,150
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P067,150,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P065,12
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P069,16,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_19.BODY.P069,124
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P069,124,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_19.BODY.P069,16
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P070,73,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P074,316
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P074,316,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P070,73
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P076,366,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P080,337
PASSION24.TEXT.RELATED_HOUR_19:body,PASSION24.TEXT.RELATED_HOUR_19.BODY.P080,337,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_19.BODY.P076,366
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P007,63,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P015,104
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P015,104,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P007,63
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P015,176,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_20.BODY.P016,57
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P016,57,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_20.BODY.P015,176
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P016,119,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P018,131
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P018,131,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P016,119
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P020,54,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P021,49
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P021,49,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P020,54
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P022,33,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P023,107
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P023,107,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P022,33
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P023,177,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P024,312
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P024,312,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P023,177
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P024,607,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P028,412
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P028,412,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P024,607
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P029,45,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_20.BODY.P030,195
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P030,195,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_20.BODY.P029,45
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P030,233,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P032,396
PASSION24.TEXT.RELATED_HOUR_20:body,PASSION24.TEXT.RELATED_HOUR_20.BODY.P032,396,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_20.BODY.P030,233
PASSION24.TEXT.RELATED_HOUR_21:body,PASSION24.TEXT.RELATED_HOUR_21.BODY.P049,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_21.BODY.P050,221
PASSION24.TEXT.RELATED_HOUR_21:body,PASSION24.TEXT.RELATED_HOUR_21.BODY.P050,221,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_21.BODY.P049,12
PASSION24.TEXT.RELATED_HOUR_21:body,PASSION24.TEXT.RELATED_HOUR_21.BODY.P052,16,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_21.BODY.P054,156
PASSION24.TEXT.RELATED_HOUR_21:body,PASSION24.TEXT.RELATED_HOUR_21.BODY.P054,156,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_21.BODY.P052,16
PASSION24.TEXT.RELATED_HOUR_21:body,PASSION24.TEXT.RELATED_HOUR_21.BODY.P056,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_21.BODY.P056,97
PASSION24.TEXT.RELATED_HOUR_21:body,PASSION24.TEXT.RELATED_HOUR_21.BODY.P056,97,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_21.BODY.P056,12
