target_id,run_index,start,end,presentation_speaker,adjudicated
PASSION24.TEXT.RELATED_HOUR_22.BODY.P012,1,0,191,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P013,1,0,197,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P016,1,0,120,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P017,1,0,121,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P018,1,0,90,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P019,1,0,196,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P020,1,0,46,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P021,1,0,196,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P022,1,0,193,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P026,1,0,164,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P027,1,0,92,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P028,1,0,171,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P029,1,0,160,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P030,1,0,217,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P031,1,0,177,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P032,1,0,177,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P033,1,0,212,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P034,1,0,77,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P036,1,50,276,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P037,1,0,75,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P040,1,0,217,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P041,1,0,87,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P042,1,0,209,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P043,1,0,52,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P044,1,0,104,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P045,1,0,252,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P046,1,0,138,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P047,1,0,303,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P048,1,0,185,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P049,1,0,108,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P050,1,0,181,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P054,1,13,76,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P055,1,0,87,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P056,1,0,70,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P057,1,0,106,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P062,1,0,174,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P063,1,0,345,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P064,1,0,213,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P065,1,0,82,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P066,1,0,67,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P067,1,0,65,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P068,1,0,126,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P069,1,0,49,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P070,1,0,111,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P071,1,0,389,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P072,1,0,55,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P073,1,0,289,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P074,1,0,59,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P075,1,0,183,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P076,1,0,153,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P077,1,0,25,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P078,1,0,274,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P079,1,0,210,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P080,1,0,106,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P081,1,0,210,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P082,1,0,136,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P083,1,0,210,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P084,1,0,117,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P085,1,0,318,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P088,1,32,338,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P089,1,0,208,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P090,1,0,215,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P091,1,0,161,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P092,1,0,128,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P093,1,0,179,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P094,1,0,111,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P095,1,0,62,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P095,2,134,302,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P096,1,97,240,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P097,1,0,219,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_22.BODY.P098,1,0,113,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P008,1,0,126,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P009,1,0,60,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P010,1,0,221,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P011,1,0,96,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P012,1,0,77,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P013,1,0,139,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P014,1,0,197,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P015,1,0,62,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P016,1,0,267,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P017,1,0,108,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P018,1,0,147,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P019,1,0,95,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P020,1,0,147,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P021,1,0,185,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P022,1,0,101,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P023,1,0,328,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P024,1,0,63,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P025,1,0,102,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P026,1,0,231,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P027,1,0,64,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P028,1,0,254,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P029,1,0,116,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P030,1,0,133,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P034,1,0,96,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P035,1,0,63,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P036,1,0,82,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P037,1,0,143,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P038,1,0,297,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P039,1,0,270,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P040,1,0,322,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P041,1,0,130,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P042,1,0,104,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P043,1,0,210,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P044,1,0,208,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P050,1,0,201,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P051,1,0,109,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P052,1,0,175,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P053,1,0,91,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P054,1,0,130,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P055,1,0,59,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P056,1,0,115,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P057,1,0,132,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P058,1,0,141,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P059,1,0,141,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P060,1,0,56,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P061,1,0,191,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P062,1,0,47,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P063,1,0,55,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P064,1,0,90,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P065,1,0,139,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P066,1,0,70,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P067,1,0,52,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P068,1,0,51,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P069,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P070,1,0,123,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P071,1,0,60,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P072,1,0,91,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P073,1,0,162,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P074,1,0,99,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P075,1,0,63,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P076,1,0,52,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P077,1,0,61,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P078,1,0,122,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P079,1,0,62,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P080,1,0,69,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P081,1,0,54,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P082,1,0,68,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P083,1,0,134,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P084,1,0,84,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P085,1,0,113,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P086,1,0,90,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P087,1,0,72,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P088,1,0,95,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_23.BODY.P089,1,0,59,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P008,1,41,118,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P010,1,13,368,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P011,1,13,244,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P012,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P013,1,0,133,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P014,1,0,423,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P015,1,0,74,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P016,1,0,181,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P017,1,0,216,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P020,1,0,115,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P021,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P022,1,201,218,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P031,1,0,70,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P032,1,0,64,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P033,1,0,46,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P034,1,0,52,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P035,1,0,204,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P036,1,0,109,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P037,1,0,169,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P038,1,0,52,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P039,1,0,138,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P040,1,0,176,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P041,1,0,38,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P042,1,0,41,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P043,1,0,100,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P044,1,0,99,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P045,1,0,74,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P054,1,0,94,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P057,1,0,332,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P058,1,0,124,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P059,1,0,291,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P060,1,0,580,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P061,1,0,262,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P062,1,0,349,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P063,1,0,61,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P064,1,0,119,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P065,1,0,184,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P066,1,0,166,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P067,1,0,173,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P068,1,0,348,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P069,1,0,1608,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P070,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P071,1,0,92,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P072,1,0,70,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P073,1,0,38,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P074,1,0,77,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P075,1,0,63,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P076,1,0,45,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P077,1,0,70,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P078,1,0,266,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P079,1,0,113,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P080,1,0,241,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P081,1,0,81,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P082,1,0,96,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P083,1,0,160,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P084,1,0,506,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P085,1,0,180,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P086,1,0,635,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P087,1,0,259,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P088,1,0,202,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_24.BODY.P089,1,0,57,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P003,1,13,193,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P004,1,0,262,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P005,1,0,359,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P006,1,0,36,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P007,1,0,155,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P008,1,0,149,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P009,1,0,101,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P010,1,0,110,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P011,1,0,306,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P012,1,0,238,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P013,1,0,132,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P014,1,0,292,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P015,1,0,123,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P016,1,0,214,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P017,1,0,163,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P018,1,0,89,JESUS,NO
PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P019,1,0,467,JESUS,NO
